R,Sigma
8.078097297297298,0.007092932985888325
8.088107207207207,0.006920176425403262
8.098117117117118,0.006749406614600759
8.108127027027027,0.006580624295594947
8.118136936936937,0.006413825807919335
8.128146846846848,0.006249007655107256
8.138156756756757,0.006086166510359427
8.148166666666667,0.005925299222540415
8.158176576576576,0.005766402822529849
8.168186486486487,0.005609474529954207
8.178196396396396,0.005454511760329888
8.188206306306306,0.0053015121326486754
8.198216216216217,0.005150473477442072
8.208226126126126,0.005001393845362855
8.218236036036036,0.0048542715163267
8.228245945945947,0.004709105009261173
8.238255855855856,0.0045658930925144255
8.248265765765765,0.004424634794980359
8.258275675675677,0.004285329418005627
8.268285585585586,0.004147976548199376
8.278295495495495,0.0040125760710847886
8.288305405405406,0.003879128185778105
8.298315315315316,0.003747633420811339
8.308325225225225,0.003618092651180798
8.318335135135134,0.003490507116744572
8.328345045045046,0.003364878442106296
8.338354954954955,0.003241208658141861
8.348364864864864,0.003119500225344553
8.358374774774775,0.002999756059189158
8.368384684684685,0.0028819795577410263
8.378394594594594,0.002766174631769027
8.388404504504505,0.002652345737658188
8.398414414414415,0.0025404979134612594
8.408424324324324,0.002430636818479379
8.418434234234235,0.0023227687768236096
8.428444144144144,0.0022169007144785154
8.438454054054054,0.002113040473855527
8.448463963963965,0.002011196797784895
8.458473873873874,0.0019113792012052217
8.468483783783784,0.001813598163144465
8.478493693693695,0.0017178652088606359
8.488503603603604,0.0016241930022244915
8.498513513513513,0.0015325954501301815
8.508523423423423,0.0014430878198122884
8.518533333333334,0.0013556868737344989
8.528543243243243,0.0012704110237617412
8.538553153153153,0.0011872805079323641
8.548563063063064,0.0011063175948140091
8.558572972972973,0.001027546821269984
8.568582882882883,0.0009509952704590184
8.578592792792794,0.0008766928987950782
8.588602702702703,0.0008046729218627572
8.598612612612612,0.0007349720349337852
8.608622522522523,0.0006676315001716343
8.618632432432433,0.0006026978099957849
8.628642342342342,0.0005402231827711426
8.638652252252253,0.0004802668963966255
8.648662162162163,0.00042289669121197765
8.658672072072072,0.00036819059654274577
8.668681981981981,0.00031623935949668026
8.678691891891892,0.0002671497577618427
8.688701801801802,0.00022104925697281403
8.698711711711711,0.0001780928054491912
8.708721621621622,0.00013847321823143557
8.718731531531532,0.00010243802882841245
8.728741441441441,7.031914476751444e-05
8.738751351351352,4.25914742911915e-05
8.748761261261262,2.0012403734121548e-05
8.75877117117117,4.101036377899474e-06
8.768781081081082,4.1434813222121896e-10
8.778790990990991,4.110354025709665e-10
8.7888009009009,4.077861254545625e-10
8.798810810810812,4.0457638963371627e-10
8.808820720720721,4.014077450767111e-10
8.81883063063063,3.982824619566423e-10
8.82884054054054,3.9520460945650077e-10
8.838850450450451,3.9218731845493826e-10
8.84886036036036,3.892151395019503e-10
8.85887027027027,3.862764763421653e-10
8.86888018018018,3.833724841514963e-10
8.87889009009009,3.8050477456511445e-10
8.8889,3.7767592108238693e-10
8.89890990990991,3.74891902369144e-10
8.90891981981982,3.721609717073385e-10
8.91892972972973,3.6945861220200597e-10
8.92893963963964,3.667843446249919e-10
8.93894954954955,3.6413940624687374e-10
8.94895945945946,3.615250198952534e-10
8.95896936936937,3.5894303010284017e-10
8.96897927927928,3.5639694585061533e-10
8.978989189189189,3.538976203435851e-10
8.9889990990991,3.5142869301720606e-10
8.99900900900901,3.4898321534238827e-10
9.009018918918919,3.465617503396118e-10
9.019028828828828,3.4416500801750927e-10
9.02903873873874,3.4179393192727184e-10
9.039048648648649,3.394498883548238e-10
9.049058558558558,3.3713521557220536e-10
9.05906846846847,3.3485732748828734e-10
9.069078378378379,3.3261384959983906e-10
9.079088288288288,3.3038968366607823e-10
9.089098198198199,3.2818519633765494e-10
9.099108108108108,3.260008266836522e-10
9.109118018018018,3.238368257489579e-10
9.119127927927929,3.2169421599811383e-10
9.129137837837838,3.19573990615376e-10
9.139147747747748,3.174777068157243e-10
9.149157657657659,3.1540860088572667e-10
9.159167567567568,3.1337497863006527e-10
9.169177477477477,3.113604250867312e-10
9.179187387387387,3.09361916180928e-10
9.189197297297298,3.0737973263615695e-10
9.199207207207207,3.054142087827268e-10
9.209217117117117,3.034657528497905e-10
9.219227027027028,3.0153488083597465e-10
9.229236936936937,2.99622278861514e-10
9.239246846846846,2.97728936184809e-10
9.249256756756758,2.958565114690088e-10
9.259266666666667,2.940094212798405e-10
9.269276576576576,2.92190800594463e-10
9.279286486486487,2.9038513874206827e-10
9.289296396396397,2.8859258875119984e-10
9.299306306306306,2.868133540045677e-10
9.309316216216217,2.8504767313400146e-10
9.319326126126127,2.8329583148603874e-10
9.329336036036036,2.8155817895516037e-10
9.339345945945945,2.7983515973097965e-10
9.349355855855856,2.781273669917261e-10
9.359365765765766,2.7643565913923656e-10
9.369375675675675,2.7476147696941953e-10
9.379385585585586,2.731085544875121e-10
9.389395495495496,2.7148035272099086e-10
9.399405405405405,2.6986261332184596e-10
9.409415315315316,2.6825533648999265e-10
9.419425225225226,2.6665856123369675e-10
9.429435135135135,2.650724505199366e-10
9.439445045045046,2.6349728138013896e-10
9.449454954954955,2.619332729256622e-10
9.459464864864865,2.6038069240780815e-10
9.469474774774776,2.5883987565112754e-10
9.479484684684685,2.573112627477047e-10
9.489494594594595,2.557954681483622e-10
9.499504504504504,2.5429344635543764e-10
9.509514414414415,2.528070568620104e-10
9.519524324324324,2.5134247657491016e-10
9.529534234234234,2.4989078357524244e-10
9.539544144144145,2.484470980693441e-10
9.549554054054054,2.470114936241474e-10
9.559563963963964,2.4558405518876144e-10
9.569573873873875,2.4416488175069575e-10
9.579583783783784,2.4275408994237347e-10
9.589593693693693,2.4135181908539797e-10
9.599603603603605,2.3995823850691215e-10
9.609613513513514,2.3857346916870146e-10
9.619623423423423,2.371977866004487e-10
9.629633333333334,2.358316371988405e-10
9.639643243243244,2.344755315054711e-10
9.649653153153153,2.3313027324926457e-10
9.659663063063064,2.3179742977001537e-10
9.669672972972974,2.304824659087919e-10
9.679682882882883,2.2917820554118102e-10
9.689692792792792,2.278794385701112e-10
9.699702702702703,2.2658616485374588e-10
9.709712612612613,2.2529838736365382e-10
9.719722522522522,2.2401611326113675e-10
9.729732432432433,2.2273935539341552e-10
9.739742342342343,2.214681344128406e-10
9.749752252252252,2.202024818479569e-10
9.759762162162163,2.1894244468149132e-10
9.769772072072072,2.1768809242189056e-10
9.779781981981982,2.1643952854054057e-10
9.789791891891893,2.1519691014338967e-10
9.799801801801802,2.1396048485751335e-10
9.809811711711712,2.1273320563622215e-10
9.819821621621623,2.115192859802593e-10
9.829831531531532,2.1032168795007073e-10
9.839841441441441,2.0914442211040022e-10
9.84985135135135,2.079765358626007e-10
9.859861261261262,2.068173411211317e-10
9.869871171171171,2.0566687608505134e-10
9.87988108108108,2.0452518461127402e-10
9.889890990990992,2.0339231715543703e-10
9.899900900900901,2.0226833196275675e-10
9.90991081081081,2.0115329660285796e-10
9.919920720720722,2.0004728999000197e-10
9.929930630630631,1.9895040510889496e-10
9.93994054054054,1.9786275280287765e-10
9.949950450450451,1.9678446723130314e-10
9.95996036036036,1.9571571409128196e-10
9.96997027027027,1.9465670373484316e-10
9.979980180180181,1.9360771375874753e-10
9.98999009009009,1.9256913234181861e-10
10.0,1.9154155649913977e-10
