OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 0 | n_neighbor: 20 | dens_i: 3.77892 | updated sml: 0.78221 | v_sig_max: 0.326353
Particle id: 1500 | n_neighbor: 19 | dens_i: 19.3966 | updated sml: 0.453458 | v_sig_max: 0.523744
Particle id: 2500 | n_neighbor: 26 | dens_i: 27.7894 | updated sml: 0.402241 | v_sig_max: 0.58087
Particle id: 500 | n_neighbor: 30 | dens_i: 6.39614 | updated sml: 0.656357 | v_sig_max: 0.417615
Particle id: 2900 | n_neighbor: 25 | dens_i: 42.5385 | updated sml: 0.349021 | v_sig_max: 0.662242
Particle id: 2050 | n_neighbor: 22 | dens_i: 11.4405 | updated sml: 0.540711 | v_sig_max: 0.481225
Particle id: 4150 | n_neighbor: 20 | dens_i: 17.8605 | updated sml: 0.466103 | v_sig_max: 0.509166
Particle id: 3650 | n_neighbor: 28 | dens_i: 38.6411 | updated sml: 0.360382 | v_sig_max: 0.648557
Particle id: 1050 | n_neighbor: 22 | dens_i: 13.4181 | updated sml: 0.512722 | v_sig_max: 0.472127
Particle id: 2550 | n_neighbor: 27 | dens_i: 53.9378 | updated sml: 0.322464 | v_sig_max: 0.728754
Particle id: 4200 | n_neighbor: 20 | dens_i: 8.22554 | updated sml: 0.603565 | v_sig_max: 0.374484
Particle id: 2100 | n_neighbor: 20 | dens_i: 22.5821 | updated sml: 0.431047 | v_sig_max: 0.544318
Particle id: 1550 | n_neighbor: 26 | dens_i: 33.6213 | updated sml: 0.377492 | v_sig_max: 0.63379
Particle id: 2950 | n_neighbor: 26 | dens_i: 43.4527 | updated sml: 0.346556 | v_sig_max: 0.678883
Particle id: 2600 | n_neighbor: 21 | dens_i: 20.9869 | updated sml: 0.441703 | v_sig_max: 0.529117
Particle id: 3000 | n_neighbor: 24 | dens_i: 27.4401 | updated sml: 0.403941 | v_sig_max: 0.595825
Particle id: 3050 | n_neighbor: 26 | dens_i: 21.3847 | updated sml: 0.438946 | v_sig_max: 0.547627
Particle id: 3100 | n_neighbor: 27 | dens_i: 15.5865 | updated sml: 0.487749 | v_sig_max: 0.500498
Particle id: 3150 | n_neighbor: 26 | dens_i: 42.324 | updated sml: 0.34961 | v_sig_max: 0.658849
loop: 2, time: 0.262879, dt: 0.129139, num: 4224
Particle id: 0 | n_neighbor: 20 | dens_i: 3.74826 | updated sml: 0.784338 | v_sig_max: 0.291556
Particle id: 1600 | n_neighbor: 21 | dens_i: 16.0044 | updated sml: 0.483466 | v_sig_max: 0.511467
Particle id: 3700 | n_neighbor: 27 | dens_i: 39.7091 | updated sml: 0.357122 | v_sig_max: 0.657887
Particle id: 550 | n_neighbor: 26 | dens_i: 23.7963 | updated sml: 0.423587 | v_sig_max: 0.57059
Particle id: 2150 | n_neighbor: 26 | dens_i: 35.2973 | updated sml: 0.37142 | v_sig_max: 0.629306
Particle id: 1100 | n_neighbor: 27 | dens_i: 29.8917 | updated sml: 0.392581 | v_sig_max: 0.602184
Particle id: 2650 | n_neighbor: 27 | dens_i: 49.077 | updated sml: 0.332777 | v_sig_max: 0.697371
Particle id: 50 | n_neighbor: 20 | dens_i: 17.8133 | updated sml: 0.466514 | v_sig_max: 0.523968
Particle id: 3200 | n_neighbor: 27 | dens_i: 49.077 | updated sml: 0.332777 | v_sig_max: 0.697371
Particle id: 1650 | n_neighbor: 27 | dens_i: 55.145 | updated sml: 0.320094 | v_sig_max: 0.739845
Particle id: 1650 | n_neighbor: 27 | dens_i: 55.145 | updated sml: 0.320094 | v_sig_max: 0.739845Particle id: 1150 | n_neighbor: 24 | dens_i: 21.9213 | updated sml: 0.435335 | v_sig_max: 0.566871
Particle id: 3250 | n_neighbor: 28 | dens_i: 31.9532 | updated sml: 0.38395 | v_sig_max: 0.61427
Particle id: 3750 | n_neighbor: 24 | dens_i: 21.9213 | updated sml: 0.435335 | v_sig_max: 0.566871
Particle id: 1700 | n_neighbor: 21 | dens_i: 16.0044 | updated sml: 0.483466 | v_sig_max: 0.511467
Particle id: 600 | n_neighbor: 28 | dens_i: 26.1931 | updated sml: 0.410252 | v_sig_max: 0.587256
Particle id: 2200 | n_neighbor: 27 | dens_i: 50.622 | updated sml: 0.329356 | v_sig_max: 0.699101
Particle id: 1200 | n_neighbor: 27 | dens_i: 8.16662 | updated sml: 0.605014 | v_sig_max: 0.409212
Particle id: 2700 | n_neighbor: 27 | dens_i: 34.0577 | updated sml: 0.375873 | v_sig_max: 0.617115
Particle id: 3300 | n_neighbor: 26 | dens_i: 16.8714 | updated sml: 0.475039 | v_sig_max: 0.513387
Particle id: 3800 | n_neighbor: 26 | dens_i: 16.4941 | updated sml: 0.478634 | v_sig_max: 0.519913
Particle id: 650 | n_neighbor: 24 | dens_i: 9.75053 | updated sml: 0.5703 | v_sig_max: 0.479488
Particle id: 1250 | n_neighbor: 28 | dens_i: 39.0944 | updated sml: 0.358983 | v_sig_max: 0.671436
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.38348 | updated sml: 0.65679 | v_sig_max: 0.417214
Particle id: 3350 | n_neighbor: 24 | dens_i: 21.9213 | updated sml: 0.435335 | v_sig_max: 0.566871
Particle id: 3850 | n_neighbor: 27 | dens_i: 34.0577 | updated sml: 0.375873 | v_sig_max: 0.617115
Particle id: 100 | n_neighbor: 20 | dens_i: 17.8133 | updated sml: 0.466514 | v_sig_max: 0.523968
Particle id: 700 | n_neighbor: 31 | dens_i: 17.5149 | updated sml: 0.469149 | v_sig_max: 0.520863
Particle id: 1300 | n_neighbor: 24 | dens_i: 23.6784 | updated sml: 0.424289 | v_sig_max: 0.573626
Particle id: 2800 | n_neighbor: 26 | dens_i: 42.5622 | updated sml: 0.348956 | v_sig_max: 0.662951
Particle id: 3400 | n_neighbor: 26 | dens_i: 25.274 | updated sml: 0.415166 | v_sig_max: 0.581515
Particle id: 3900 | n_neighbor: 26 | dens_i: 26.3646 | updated sml: 0.40936 | v_sig_max: 0.595821
Particle id: 1750 | n_neighbor: 26 | dens_i: 27.808 | updated sml: 0.402151 | v_sig_max: 0.579697
Particle id: 2850 | n_neighbor: 27 | dens_i: 36.283 | updated sml: 0.368026 | v_sig_max: 0.645758
Particle id: 1350 | n_neighbor: 27 | dens_i: 50.0955 | updated sml: 0.330507 | v_sig_max: 0.701388
Particle id: 750 | n_neighbor: 25 | dens_i: 21.8534 | updated sml: 0.435786 | v_sig_max: 0.563319
Particle id: 3450 | n_neighbor: 27 | dens_i: 44.6629 | updated sml: 0.343397 | v_sig_max: 0.681284
Particle id: 1800 | n_neighbor: 18 | dens_i: 11.5758 | updated sml: 0.538595 | v_sig_max: 0.399531
Particle id: 2900 | n_neighbor: 26 | dens_i: 42.5622 | updated sml: 0.348956 | v_sig_max: 0.662951
Particle id: 1400 | n_neighbor: 27 | dens_i: 35.6606 | updated sml: 0.370154 | v_sig_max: 0.642202
Particle id: 3950 | n_neighbor: 26 | dens_i: 16.4941 | updated sml: 0.478634 | v_sig_max: 0.519913
Particle id: 1850 | n_neighbor: 26 | dens_i: 40.9928 | updated sml: 0.353354 | v_sig_max: 0.653133
Particle id: 3500 | n_neighbor: 27 | dens_i: 37.9442 | updated sml: 0.362575 | v_sig_max: 0.657419
Particle id: 2950 | n_neighbor: 26 | dens_i: 43.4727 | updated sml: 0.346503 | v_sig_max: 0.678596
Particle id: 150 | n_neighbor: 31 | dens_i: 8.32187 | updated sml: 0.601228 | v_sig_max: 0.423489
Particle id: 2250 | n_neighbor: 14 | dens_i: 14.4258 | updated sml: 0.500494 | v_sig_max: 0.423117
Particle id: 1450 | n_neighbor: 25 | dens_i: 19.2978 | updated sml: 0.454231 | v_sig_max: 0.531845
Particle id: 4000 | n_neighbor: 24 | dens_i: 23.6784 | updated sml: 0.424289 | v_sig_max: 0.573626
Particle id: 1900 | n_neighbor: 27 | dens_i: 46.7993 | updated sml: 0.33809 | v_sig_max: 0.709765
Particle id: 3550 | n_neighbor: 31 | dens_i: 11.2488 | updated sml: 0.543765 | v_sig_max: 0.456707
Particle id: 800 | n_neighbor: 27 | dens_i: 16.5067 | updated sml: 0.478512 | v_sig_max: 0.497951
Particle id: 1500 | n_neighbor: 19 | dens_i: 19.3257 | updated sml: 0.454012 | v_sig_max: 0.538285
Particle id: 4050 | n_neighbor: 23 | dens_i: 19.7594 | updated sml: 0.450666 | v_sig_max: 0.537454
Particle id: 2300 | n_neighbor: 27 | dens_i: 55.7233 | updated sml: 0.318983 | v_sig_max: 0.737349
Particle id: 1950 | n_neighbor: 26 | dens_i: 35.2973 | updated sml: 0.37142 | v_sig_max: 0.629306
Particle id: 850 | n_neighbor: 29 | dens_i: 27.2595 | updated sml: 0.404831 | v_sig_max: 0.595403
Particle id: 3000 | n_neighbor: 24 | dens_i: 27.5091 | updated sml: 0.403603 | v_sig_max: 0.601519
Particle id: 4100 | n_neighbor: 30 | dens_i: 6.38348 | updated sml: 0.65679 | v_sig_max: 0.417214
Particle id: 2350 | n_neighbor: 27 | dens_i: 23.1428 | updated sml: 0.427538 | v_sig_max: 0.577536
Particle id: 1550 | n_neighbor: 26 | dens_i: 33.5672 | updated sml: 0.377695 | v_sig_max: 0.632233
Particle id: 200 | n_neighbor: 26 | dens_i: 21.3644 | updated sml: 0.439086 | v_sig_max: 0.549954
Particle id: 4150 | n_neighbor: 20 | dens_i: 17.8133 | updated sml: 0.466514 | v_sig_max: 0.523968
Particle id: 2000 | n_neighbor: 27 | dens_i: 46.7993 | updated sml: 0.33809 | v_sig_max: 0.709765
Particle id: 3600 | n_neighbor: 31 | dens_i: 17.5149 | updated sml: 0.469149 | v_sig_max: 0.520863
Particle id: 3050 | n_neighbor: 26 | dens_i: 21.3644 | updated sml: 0.439086 | v_sig_max: 0.549954
Particle id: 3050 | n_neighbor: 26 | dens_i: 21.3644 | updated sml: 0.439086 | v_sig_max: 0.549954
Particle id: 2400 | n_neighbor: 27 | dens_i: 16.5067 | updated sml: 0.478512 | v_sig_max: 0.497951
Particle id: 900 | n_neighbor: 27 | dens_i: 16.5067 | updated sml: 0.478512 | v_sig_max: 0.497951
Particle id: 2050 | n_neighbor: 22 | dens_i: 11.4832 | updated sml: 0.54004 | v_sig_max: 0.493239
Particle id: 3650 | n_neighbor: 28 | dens_i: 38.6691 | updated sml: 0.360295 | v_sig_max: 0.650455
Particle id: 3100 | n_neighbor: 27 | dens_i: 15.5656 | updated sml: 0.487967 | v_sig_max: 0.496896
Particle id: 4200 | n_neighbor: 22 | dens_i: 8.1376 | updated sml: 0.605732 | v_sig_max: 0.382696
Particle id: 2450 | n_neighbor: 26 | dens_i: 27.6409 | updated sml: 0.40296 | v_sig_max: 0.613028
Particle id: 2100 | n_neighbor: 20 | dens_i: 22.5338 | updated sml: 0.431355 | v_sig_max: 0.560416
Particle id: 3150 | n_neighbor: 27 | dens_i: 42.3377 | updated sml: 0.349572 | v_sig_max: 0.66019
Particle id: 250 | n_neighbor: 27 | dens_i: 2.84107 | updated sml: 0.860238 | v_sig_max: 0.347841
Particle id: 950 | n_neighbor: 28 | dens_i: 26.1931 | updated sml: 0.410252 | v_sig_max: 0.587256
Particle id: 2500 | n_neighbor: 26 | dens_i: 27.808 | updated sml: 0.402151 | v_sig_max: 0.579697
Particle id: 300 | n_neighbor: 26 | dens_i: 26.3646 | updated sml: 0.40936 | v_sig_max: 0.595821
Particle id: 1000 | n_neighbor: 27 | dens_i: 35.6606 | updated sml: 0.370154 | v_sig_max: 0.642202
Particle id: 2550 | n_neighbor: 27 | dens_i: 53.8208 | updated sml: 0.322698 | v_sig_max: 0.721981
Particle id: 350 | n_neighbor: 19 | dens_i: 3.5271 | updated sml: 0.800399 | v_sig_max: 0.332708
Particle id: 1050 | n_neighbor: 22 | dens_i: 13.4257 | updated sml: 0.512626 | v_sig_max: 0.481755
Particle id: 2600 | n_neighbor: 21 | dens_i: 20.9327 | updated sml: 0.442084 | v_sig_max: 0.542287
Particle id: 400 | n_neighbor: 27 | dens_i: 27.5487 | updated sml: 0.40341 | v_sig_max: 0.607378
Particle id: 450 | n_neighbor: 28 | dens_i: 13.9622 | updated sml: 0.505973 | v_sig_max: 0.485914
Particle id: 500 | n_neighbor: 30 | dens_i: 6.38348 | updated sml: 0.65679 | v_sig_max: 0.417214
loop: 3, time: 0.391093, dt: 0.128214, num: 4224
write results/00001.dat
Particle id: 0 | n_neighbor: 20 | dens_i: 3.7241 | updated sml: 0.786029 | v_sig_max: 0.298132
Particle id: 3700 | n_neighbor: 27 | dens_i: 39.8182 | updated sml: 0.356795 | v_sig_max: 0.659651
Particle id: 550 | n_neighbor: 26 | dens_i: 23.8711 | updated sml: 0.423145 | v_sig_max: 0.569245
Particle id: 2150 | n_neighbor: 26 | dens_i: 35.4056 | updated sml: 0.371041 | v_sig_max: 0.634236
Particle id: 2650 | n_neighbor: 27 | dens_i: 49.2132 | updated sml: 0.33247 | v_sig_max: 0.690521
Particle id: 1600 | n_neighbor: 22 | dens_i: 15.9449 | updated sml: 0.484067 | v_sig_max: 0.527397
Particle id: 50 | n_neighbor: 20 | dens_i: 17.7532 | updated sml: 0.46704 | v_sig_max: 0.540858
Particle id: 1100 | n_neighbor: 27 | dens_i: 29.9119 | updated sml: 0.392492 | v_sig_max: 0.601047
Particle id: 600 | n_neighbor: 26 | dens_i: 26.2591 | updated sml: 0.409908 | v_sig_max: 0.588495
Particle id: 100 | n_neighbor: 20 | dens_i: 17.7532 | updated sml: 0.46704 | v_sig_max: 0.540858
Particle id: 3750 | n_neighbor: 24 | dens_i: 21.8889 | updated sml: 0.43555 | v_sig_max: 0.566585
Particle id: 1150 | n_neighbor: 24 | dens_i: 21.8889 | updated sml: 0.43555 | v_sig_max: 0.566585
Particle id: 1650 | n_neighbor: 27 | dens_i: 55.1124 | updated sml: 0.320157 | v_sig_max: 0.732109
Particle id: 2200 | n_neighbor: 27 | dens_i: 50.6615 | updated sml: 0.329271 | v_sig_max: 0.69315
Particle id: 3800 | n_neighbor: 25 | dens_i: 16.5278 | updated sml: 0.478308 | v_sig_max: 0.52038
Particle id: 3200 | n_neighbor: 27 | dens_i: 49.2132 | updated sml: 0.33247 | v_sig_max: 0.690521
Particle id: 1200 | n_neighbor: 26 | dens_i: 8.13006 | updated sml: 0.60592 | v_sig_max: 0.413794
Particle id: 1700 | n_neighbor: 22 | dens_i: 15.9449 | updated sml: 0.484067 | v_sig_max: 0.527397
Particle id: 150 | n_neighbor: 32 | dens_i: 8.31201 | updated sml: 0.601465 | v_sig_max: 0.428091
Particle id: 3850 | n_neighbor: 27 | dens_i: 34.07 | updated sml: 0.375827 | v_sig_max: 0.623612
Particle id: 1250 | n_neighbor: 28 | dens_i: 39.124 | updated sml: 0.358893 | v_sig_max: 0.67002
Particle id: 2250 | n_neighbor: 14 | dens_i: 14.2787 | updated sml: 0.502207 | v_sig_max: 0.427287
Particle id: 200 | n_neighbor: 26 | dens_i: 21.348 | updated sml: 0.439198 | v_sig_max: 0.550922
Particle id: 1750 | n_neighbor: 25 | dens_i: 27.8368 | updated sml: 0.402012 | v_sig_max: 0.579311
Particle id: 3900 | n_neighbor: 26 | dens_i: 26.416 | updated sml: 0.409095 | v_sig_max: 0.598481
Particle id: 2700 | n_neighbor: 27 | dens_i: 34.07 | updated sml: 0.375827 | v_sig_max: 0.623612
Particle id: 1300 | n_neighbor: 24 | dens_i: 23.6734 | updated sml: 0.424319 | v_sig_max: 0.579382
Particle id: 2300 | n_neighbor: 27 | dens_i: 56.1071 | updated sml: 0.318254 | v_sig_max: 0.743621
Particle id: 3950 | n_neighbor: 25 | dens_i: 16.5278 | updated sml: 0.478308 | v_sig_max: 0.52038
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.36694 | updated sml: 0.657359 | v_sig_max: 0.416088
Particle id: 1800 | n_neighbor: 19 | dens_i: 11.4322 | updated sml: 0.54084 | v_sig_max: 0.402898
Particle id: 2350 | n_neighbor: 27 | dens_i: 23.2028 | updated sml: 0.427169 | v_sig_max: 0.579111
Particle id: 650 | n_neighbor: 24 | dens_i: 9.74883 | updated sml: 0.570333 | v_sig_max: 0.491379
Particle id: 4000 | n_neighbor: 24 | dens_i: 23.6734 | updated sml: 0.424319 | v_sig_max: 0.579382
Particle id: 3250 | n_neighbor: 28 | dens_i: 31.8968 | updated sml: 0.384176 | v_sig_max: 0.612155
Particle id: 2800 | n_neighbor: 25 | dens_i: 42.6284 | updated sml: 0.348776 | v_sig_max: 0.664876
Particle id: 1850 | n_neighbor: 26 | dens_i: 41.0886 | updated sml: 0.353079 | v_sig_max: 0.652874
Particle id: 250 | n_neighbor: 27 | dens_i: 2.85036 | updated sml: 0.859303 | v_sig_max: 0.352206
Particle id: 700 | n_neighbor: 31 | dens_i: 17.4426 | updated sml: 0.469797 | v_sig_max: 0.517452
Particle id: 4050 | n_neighbor: 23 | dens_i: 19.7643 | updated sml: 0.450628 | v_sig_max: 0.538373
Particle id: 3300 | n_neighbor: 26 | dens_i: 16.8833 | updated sml: 0.474927 | v_sig_max: 0.523943
Particle id: 2850 | n_neighbor: 27 | dens_i: 36.2983 | updated sml: 0.367974 | v_sig_max: 0.644921
Particle id: 1350 | n_neighbor: 27 | dens_i: 50.3316 | updated sml: 0.32999 | v_sig_max: 0.702343
Particle id: 1900 | n_neighbor: 27 | dens_i: 46.8785 | updated sml: 0.3379 | v_sig_max: 0.701782
Particle id: 2400 | n_neighbor: 27 | dens_i: 16.5692 | updated sml: 0.47791 | v_sig_max: 0.508992
Particle id: 4100 | n_neighbor: 30 | dens_i: 6.36694 | updated sml: 0.657359 | v_sig_max: 0.416088
Particle id: 750 | n_neighbor: 25 | dens_i: 21.8526 | updated sml: 0.435791 | v_sig_max: 0.563196
Particle id: 3350 | n_neighbor: 24 | dens_i: 21.8889 | updated sml: 0.43555 | v_sig_max: 0.566585
Particle id: 2900 | n_neighbor: 25 | dens_i: 42.6284 | updated sml: 0.348776 | v_sig_max: 0.664876
Particle id: 1950 | n_neighbor: 26 | dens_i: 35.4056 | updated sml: 0.371041 | v_sig_max: 0.634236
Particle id: 4150 | n_neighbor: 20 | dens_i: 17.7532 | updated sml: 0.46704 | v_sig_max: 0.540858
Particle id: 300 | n_neighbor: 26 | dens_i: 26.416 | updated sml: 0.409095 | v_sig_max: 0.598481
Particle id: 1400 | n_neighbor: 28 | dens_i: 35.6439 | updated sml: 0.370212 | v_sig_max: 0.63888
Particle id: 2950 | n_neighbor: 26 | dens_i: 43.5166 | updated sml: 0.346386 | v_sig_max: 0.677634
Particle id: 2000 | n_neighbor: 27 | dens_i: 46.8785 | updated sml: 0.3379 | v_sig_max: 0.701782
Particle id: 3400 | n_neighbor: 26 | dens_i: 25.333 | updated sml: 0.414843 | v_sig_max: 0.582501
Particle id: 4200 | n_neighbor: 24 | dens_i: 8.02003 | updated sml: 0.608677 | v_sig_max: 0.391182
Particle id: 2450 | n_neighbor: 26 | dens_i: 27.7072 | updated sml: 0.402638 | v_sig_max: 0.623612
Particle id: 800 | n_neighbor: 27 | dens_i: 16.5692 | updated sml: 0.47791 | v_sig_max: 0.508992
Particle id: 1450 | n_neighbor: 25 | dens_i: 19.2715 | updated sml: 0.454438 | v_sig_max: 0.53082
Particle id: 3450 | n_neighbor: 27 | dens_i: 44.7642 | updated sml: 0.343138 | v_sig_max: 0.682782
Particle id: 2050 | n_neighbor: 22 | dens_i: 11.5415 | updated sml: 0.53913 | v_sig_max: 0.505377
Particle id: 3000 | n_neighbor: 24 | dens_i: 27.5888 | updated sml: 0.403214 | v_sig_max: 0.605085
Particle id: 2500 | n_neighbor: 25 | dens_i: 27.8368 | updated sml: 0.402012 | v_sig_max: 0.579311
Particle id: 1500 | n_neighbor: 19 | dens_i: 19.2337 | updated sml: 0.454736 | v_sig_max: 0.554759
Particle id: 3500 | n_neighbor: 27 | dens_i: 38.0068 | updated sml: 0.362376 | v_sig_max: 0.653501
Particle id: 850 | n_neighbor: 29 | dens_i: 27.2622 | updated sml: 0.404817 | v_sig_max: 0.592069
Particle id: 2100 | n_neighbor: 20 | dens_i: 22.4686 | updated sml: 0.431772 | v_sig_max: 0.577416
Particle id: 2550 | n_neighbor: 27 | dens_i: 53.7259 | updated sml: 0.322888 | v_sig_max: 0.712039
Particle id: 1550 | n_neighbor: 26 | dens_i: 33.5172 | updated sml: 0.377882 | v_sig_max: 0.62788
Particle id: 3550 | n_neighbor: 31 | dens_i: 11.237 | updated sml: 0.543955 | v_sig_max: 0.456564
Particle id: 3050 | n_neighbor: 26 | dens_i: 21.348 | updated sml: 0.439198 | v_sig_max: 0.550922
Particle id: 350 | n_neighbor: 20 | dens_i: 3.45974 | updated sml: 0.805561 | v_sig_max: 0.34643
Particle id: 900 | n_neighbor: 27 | dens_i: 16.5692 | updated sml: 0.47791 | v_sig_max: 0.508992
Particle id: 2600 | n_neighbor: 21 | dens_i: 20.8587 | updated sml: 0.442606 | v_sig_max: 0.557394
Particle id: 3100 | n_neighbor: 27 | dens_i: 15.5398 | updated sml: 0.488237 | v_sig_max: 0.494478
Particle id: 3600 | n_neighbor: 31 | dens_i: 17.4426 | updated sml: 0.469797 | v_sig_max: 0.517452
Particle id: 950 | n_neighbor: 26 | dens_i: 26.2591 | updated sml: 0.409908 | v_sig_max: 0.588495
Particle id: 400 | n_neighbor: 27 | dens_i: 27.6856 | updated sml: 0.402744 | v_sig_max: 0.611429
Particle id: 3150 | n_neighbor: 27 | dens_i: 42.3845 | updated sml: 0.349444 | v_sig_max: 0.662924
Particle id: 450 | n_neighbor: 28 | dens_i: 13.9744 | updated sml: 0.505826 | v_sig_max: 0.484647
Particle id: 3650 | n_neighbor: 28 | dens_i: 38.7177 | updated sml: 0.360144 | v_sig_max: 0.651692
Particle id: 1000 | n_neighbor: 28 | dens_i: 35.6439 | updated sml: 0.370212 | v_sig_max: 0.63888
Particle id: 1050 | n_neighbor: 22 | dens_i: 13.4362 | updated sml: 0.512492 | v_sig_max: 0.491379
Particle id: 500 | n_neighbor: 30 | dens_i: 6.36694 | updated sml: 0.657359 | v_sig_max: 0.416088
loop: 4, time: 0.519962, dt: 0.128869, num: 4224
Particle id: 0 | n_neighbor: 20 | dens_i: 3.69288 | updated sml: 0.788238 | v_sig_max: 0.306321
Particle id: 3700 | n_neighbor: 26 | dens_i: 39.9505 | updated sml: 0.356401 | v_sig_max: 0.660896
Particle id: 1600 | n_neighbor: 22 | dens_i: 15.8751 | updated sml: 0.484776 | v_sig_max: 0.542685
Particle id: 550 | n_neighbor: 26 | dens_i: 23.9608 | updated sml: 0.422616 | v_sig_max: 0.56774
Particle id: 2150 | n_neighbor: 26 | dens_i: 35.5324 | updated sml: 0.3706 | v_sig_max: 0.640058
Particle id: 2650 | n_neighbor: 27 | dens_i: 49.3536 | updated sml: 0.332154 | v_sig_max: 0.687458
Particle id: 50 | n_neighbor: 21 | dens_i: 17.6854 | updated sml: 0.467637 | v_sig_max: 0.557366
Particle id: 1100 | n_neighbor: 27 | dens_i: 29.9452 | updated sml: 0.392347 | v_sig_max: 0.600796
Particle id: 3750 | n_neighbor: 24 | dens_i: 21.848 | updated sml: 0.435822 | v_sig_max: 0.564365
Particle id: 3200 | n_neighbor: 27 | dens_i: 49.3536 | updated sml: 0.332154 | v_sig_max: 0.687458
Particle id: 600 | n_neighbor: 26 | dens_i: 26.3217 | updated sml: 0.409582 | v_sig_max: 0.590471
Particle id: 2200 | n_neighbor: 27 | dens_i: 50.7032 | updated sml: 0.329181 | v_sig_max: 0.696148
Particle id: 100 | n_neighbor: 21 | dens_i: 17.6854 | updated sml: 0.467637 | v_sig_max: 0.557366
Particle id: 1150 | n_neighbor: 24 | dens_i: 21.848 | updated sml: 0.435822 | v_sig_max: 0.564365
Particle id: 1650 | n_neighbor: 27 | dens_i: 55.1489 | updated sml: 0.320086 | v_sig_max: 0.7254
Particle id: 2700 | n_neighbor: 27 | dens_i: 34.1142 | updated sml: 0.375665 | v_sig_max: 0.631106
Particle id: 2250 | n_neighbor: 14 | dens_i: 14.093 | updated sml: 0.504403 | v_sig_max: 0.432101
Particle id: 150 | n_neighbor: 32 | dens_i: 8.302 | updated sml: 0.601707 | v_sig_max: 0.427967
Particle id: 650 | n_neighbor: 24 | dens_i: 9.74809 | updated sml: 0.570347 | v_sig_max: 0.501799
Particle id: 1200 | n_neighbor: 26 | dens_i: 8.08815 | updated sml: 0.606966 | v_sig_max: 0.419295
Particle id: 1700 | n_neighbor: 22 | dens_i: 15.8751 | updated sml: 0.484776 | v_sig_max: 0.542685
Particle id: 2750 | n_neighbor: 30 | dens_i: 6.34746 | updated sml: 0.658031 | v_sig_max: 0.41423
Particle id: 3800 | n_neighbor: 25 | dens_i: 16.5724 | updated sml: 0.477879 | v_sig_max: 0.520559
Particle id: 2300 | n_neighbor: 27 | dens_i: 56.4663 | updated sml: 0.317577 | v_sig_max: 0.743024
Particle id: 200 | n_neighbor: 26 | dens_i: 21.3431 | updated sml: 0.439231 | v_sig_max: 0.557366
Particle id: 700 | n_neighbor: 31 | dens_i: 17.3613 | updated sml: 0.47053 | v_sig_max: 0.514606
